_id,ano,mes,avaliador,vistoria_data,vistoria_risco,vistoria_localidade,vistoria_rpa_codigo,vistoria_microrregiao,vistoria_setor,processo_numero
561,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:40:24,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017099213
562,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:58:44,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017502113
563,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T09:42:27,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015779613
564,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:12:54,R3 Alto,SITIO SAO BRAZ,3,3.1,3-NOROESTE,8012436013
565,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T15:00:14,R4 Muito Alto,IBURA DE BAIXO,6,6.2,6-SUL,8017666413
566,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:05:30,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015674013
567,2013,11-novembro,Engenheiro - Área Morro,2013-11-13T09:57:20,R3 Alto,cgo da bica,3,3.3,3-NOROESTE,8017566013
568,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T14:38:14,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017513313
569,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:19:53,R3 Alto,UR04,6,6.2,6-SUL,8017427013
570,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T10:20:14,Não informado,UR1,6,6.2,6-SUL,8012723013
571,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:28:20,R3 Alto,LOTEAMENTO JARDIM ELDORADO (SÍTIO DOS MACACOS),3,3.3,3-NOROESTE,8013098113
572,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T15:38:29,R3 Alto,ALTO DO CARROCEIRO,3,3.3,3-NOROESTE,8013883013
573,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T11:26:02,Não informado,TRÊS CARNEIROS,6,6.2,6-SUL,8017729613
574,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:08:42,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015089013
575,2013,11-novembro,Engenheiro - Área Morro,2013-11-15T07:17:52,R1 Baixo,CORREGO DO TIRO,2,2.3,2-NORTE,8017449313
576,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T14:09:03,R3 Alto,Três Carneiros,6,6.2,6-SUL,8017440613
577,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:38:35,R3 Alto,CÓRREGO DA FORTUNA,3,3.1,3-NOROESTE,8013256613
578,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T07:52:32,R3 Alto,CORREGO DO ARCANJO,3,3.3,3-NOROESTE,8016750113
579,2013,11-novembro,Engenheiro - Área Morro,2013-11-27T11:03:12,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017503813
580,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T08:41:27,R2 Médio,ALTO DO CARROCEIRO,3,3.3,3-NOROESTE,8013411113
581,2013,11-novembro,Engenheiro - Área Morro,2013-11-13T13:49:59,R2 Médio,UR 7,4,4.3,4-NORDESTE,8017432313
582,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:59:43,R2 Médio,LOTEAMENTO JARDIM ELDORADO (SÍTIO DOS MACACOS),3,3.3,3-NOROESTE,8013095213
583,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T10:17:21,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8016830513
584,2013,11-novembro,Engenheiro - Área Morro,2013-11-12T10:26:43,R3 Alto,CORREGO DO EUCALIPTO,3,3.3,3-NOROESTE,8016572613
585,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T14:55:20,R4 Muito Alto,JARDIM TERESÓPOLIS I,4,4.3,4-NORDESTE,8017320013
586,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T05:44:54,R2 Médio,AGUA FRIA,2,2.2,2-NORTE,8017455313
587,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T09:36:53,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017627913
588,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T15:13:29,R2 Médio,JARDIM TERESOPOLIS,4,4.3,4-NORDESTE,8017664113
589,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T11:58:18,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017582513
590,2013,11-novembro,Engenheiro - Área Morro,2013-11-13T10:41:53,R3 Alto,ALTO SANTA TEREZINHA,2,2.2,2-NORTE,8017435213
591,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:12:27,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015672713
592,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T14:27:03,R1 Baixo,LINHA DO TIRO,2,2.3,2-NORTE,8017324613
593,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T15:00:53,R3 Alto,JARDIM TERESOPOLIS,4,4.3,4-NORDESTE,8017679913
594,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:18:04,R3 Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015621313
595,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T13:52:12,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015812313
596,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:47:37,R3 Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015512013
597,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T13:29:34,R4 Muito Alto,CORREGO MANOEL CARROCEIRO,3,3.3,3-NOROESTE,8017711013
598,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T08:36:43,R3 Alto,ALTO DA BICA,3,3.3,3-NOROESTE,8013977513
599,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T12:14:50,R4 Muito Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015455613
600,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:19:50,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017101713
601,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T15:23:54,R2 Médio,ALTO SANTA LUZIA,3,3.3,3-NOROESTE,8015990913
602,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T15:25:54,R3 Alto,CGO DO CARROCEIRO,3,3.3,3-NOROESTE,8013504013
603,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T12:15:15,Não informado,UR-2,6,6.2,6-SUL,8007279813
604,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T10:46:07,R3 Alto,UR-1,6,6.3,6-SUL,8016292313
605,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:53:15,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017501513
606,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T09:58:05,R3 Alto,UR04,6,6.2,6-SUL,8017162613
607,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T09:31:01,R3 Alto,UR04,6,6.2,6-SUL,8017276113
608,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T20:38:11,R2 Médio,COR TIRO,2,2.3,2-NORTE,8017170913
609,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:37:57,R3 Alto,UR 5,6,6.2,6-SUL,8017172113
610,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T11:27:46,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015846513
611,2013,11-novembro,Engenheiro - Área Morro,2013-11-21T15:17:00,R3 Alto,ur 3 pantanal,6,6.2,6-SUL,8017211713
612,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:15:53,R3 Alto,UR04,6,6.2,6-SUL,8017163213
613,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:10:27,R3 Alto,ALTO DA BICA,3,3.3,3-NOROESTE,8013983513
614,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:29:01,R2 Médio,LAGOA UR01,6,6.2,6-SUL,8017423413
615,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T08:49:05,R1 Baixo,corrego da embauba,3,3.3,3-NOROESTE,8017000613
616,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T09:45:25,R3 Alto,ALTO DA BICA,3,3.3,3-NOROESTE,8013988713
617,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T12:45:09,Não informado,JD. MONTE VERDE,6,6.3,6-SUL,8013729113
618,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T10:13:42,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017585413
619,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:59:20,R4 Muito Alto,JARDIM ELDORADO (SÍTIO DOS MACACOS),3,3.3,3-NOROESTE,8013093013
620,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T11:33:24,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015761013
621,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T12:49:57,Não informado,UR-02,6,6.2,6-SUL,8014946613
622,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T10:15:40,Não informado,UR-01,6,6.2,6-SUL,8012397513
623,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T13:59:40,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015682213
624,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:20:44,R3 Alto,UR04,6,6.2,6-SUL,8017165513
625,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:57:58,R3 Alto,UR01 LAGOA,6,6.2,6-SUL,8017421113
626,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:15:52,R2 Médio,UR04,6,6.2,6-SUL,8017429213
627,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T15:50:22,R3 Alto,JARDIM TERESOPOLES 2/ UR 7,4,4.3,4-NORDESTE,8017129913
628,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T12:07:19,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015767813
629,2013,11-novembro,Engenheiro - Área Morro,2013-11-20T23:13:50,Não informado,UR-05,6,6.2,6-SUL,8013467713
630,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:46:11,R3 Alto,CÓRREGO DA FORTUNA,3,3.1,3-NOROESTE,8013262613
631,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T12:12:38,Não informado,TRÊS CARNEIROS,6,6.2,6-SUL,8017726713
632,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T15:21:03,R3 Alto,SANTA LUZIA,3,3.3,3-NOROESTE,8015966013
633,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:03:05,R3 Alto,CGO. DA LOURA,3,3.3,3-NOROESTE,8015508213
634,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T10:51:50,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017508013
635,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T20:14:41,R2 Médio,LINHA DO TIRO,2,2.3,2-NORTE,8017643413
636,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:39:32,R2 Médio,LAGOA UR01,6,6.2,6-SUL,8017418013
637,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T09:56:04,R3 Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8016828013
638,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:24:11,R3 Alto,UR04,6,6.2,6-SUL,8017425713
639,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T11:01:23,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015841313
640,2013,11-novembro,Engenheiro - Área Morro,2013-11-28T12:43:14,R3 Alto,UR-12,6,6.2,6-SUL,8017921413
641,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T12:23:06,R3 Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015467413
642,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T09:48:13,R3 Alto,UR04,6,6.2,6-SUL,8017164913
643,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:08:36,R3 Alto,UR04,6,6.2,6-SUL,8017160313
644,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T10:48:01,R2 Médio,LAGOA ENCANTADA,6,6.2,6-SUL,8017499013
645,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T11:40:02,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015763213
646,2013,11-novembro,Engenheiro - Área Morro,2013-11-05T09:42:52,R3 Alto,UR04,6,6.2,6-SUL,8017281513
647,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T15:57:06,R2 Médio,LINHA DO TIRO,2,2.3,2-NORTE,8017605513
648,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T09:51:26,R3 Alto,PASSARINHO,3,3.3,3-NOROESTE,8015780413
649,2013,11-novembro,Engenheiro - Área Morro,2013-11-01T09:02:12,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8016862413
650,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T14:02:26,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017708913
651,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T09:49:34,Não informado,TRÊS CARNEIROS,6,6.2,6-SUL,8017725013
652,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T08:56:02,R2 Médio,ALTO DO CARROCEIRO,3,3.3,3-NOROESTE,8013413413
653,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T15:17:26,R4 Muito Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015582813
654,2013,11-novembro,Engenheiro - Área Morro,2013-11-07T10:07:11,R3 Alto,CGO. DA LOURA,3,3.3,3-NOROESTE,8015507613
655,2013,11-novembro,Engenheiro - Área Morro,2013-11-14T10:54:35,R3 Alto,JARDIM MONTE VERDE,6,6.2,6-SUL,8017344713
656,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T14:28:25,R4 Muito Alto,LAGOA ENCANTADA,6,6.2,6-SUL,8017696013
657,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T10:46:02,Não informado,TRÊS CARNEIROS,6,6.2,6-SUL,8017730413
658,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T17:18:13,R2 Médio,corrego sao domingos savio,3,3.2,3-NOROESTE,8016006013
659,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:56:43,R2 Médio,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015565613
660,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:11:05,R2 Médio,LAGOA UR01,6,6.2,6-SUL,8017430013
661,2013,11-novembro,Engenheiro - Área Morro,2013-11-18T12:03:24,R3 Alto,JORDAO ALTO,6,6.2,6-SUL,8017325213
662,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:47:56,R3 Alto,LAGOA UR01,6,6.2,6-SUL,8017420513
663,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T11:07:52,R2 Médio,LOTEAMENTO JARDIM ELDORADO (SÍTIO DOS MACACOS),3,3.3,3-NOROESTE,8013094613
664,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T10:22:30,Não informado,UR-01,6,6.2,6-SUL,8013068513
665,2013,11-novembro,Engenheiro - Área Morro,2013-11-01T11:28:17,R3 Alto,TRES CARNEIROS,6,6.2,6-SUL,8017127613
666,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:22:08,R2 Médio,UR01 LAGOA,6,6.2,6-SUL,8017416813
667,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T09:33:03,R2 Médio,UR 01,6,6.2,6-SUL,8016842313
668,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:42:20,R2 Médio,LOTEAMENTO JARDIM ELDORADO (SÍTIO DOS MACACOS),3,3.3,3-NOROESTE,8013097513
669,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T10:05:37,R1 Baixo,LAGOA ENCANTADA,6,6.2,6-SUL,8017375013
670,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T09:46:46,R2 Médio,LAGOA ENCANTADA,6,6.2,6-SUL,8016841713
671,2013,11-novembro,Engenheiro - Área Morro,2013-11-11T09:43:16,R3 Alto,LAGOA UR01,6,6.2,6-SUL,8017419713
672,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T13:45:31,R2 Médio,PASSARINHO,3,3.3,3-NOROESTE,8015838213
673,2013,11-novembro,Engenheiro - Área Morro,2013-11-21T16:20:58,R2 Médio,PANTANAL,6,6.2,6-SUL,8017268913
674,2013,11-novembro,Engenheiro - Área Morro,2013-11-01T11:49:46,Não informado,ALTO DO BURITY,3,3.3,3-NOROESTE,8009455813
675,2013,11-novembro,Engenheiro - Área Morro,2013-11-27T11:18:05,Não informado,LAGOA UR02,6,6.2,6-SUL,8017431713
676,2013,11-novembro,Engenheiro - Área Morro,2013-11-04T14:42:23,R3 Alto,PEDRO DA COCADA,3,3.3,3-NOROESTE,8015527713
677,2013,11-novembro,Engenheiro - Área Morro,2013-11-25T13:42:50,R3 Alto,TRÊS CARNEIROS,6,6.2,6-SUL,8017663513
678,2013,11-novembro,Engenheiro - Área Morro,2013-11-22T08:12:54,R3 Alto,IBURA DE BAIXO,6,6.2,6-SUL,8017738513
679,2013,11-novembro,Engenheiro - Área Morro,2013-11-21T14:51:48,R3 Alto,TEJIPIO,5,5.3,5-SUDOESTE,8015756613
680,2013,11-novembro,Engenheiro - Área Morro,2013-11-06T14:03:39,R3 Alto,ALTO MANOEL CARROCEIRO,3,3.3,3-NOROESTE,8017065013
681,2013,11-novembro,Engenheiro - Área Morro,2013-11-19T09:02:41,Não informado,CORREGO DO BEIJU,3,3.3,3-NOROESTE,8016641813
