Data,Abreu e Lima,Araçoiaba (Granja Cristo Redentor),Cabo,Cabo (Barragem de Gurjaú),Cabo (Barragem de Suape),Camaragibe,Goiana (Itapirema - IPA),Goiana (Usina Maravilha),Goiana - PCD,Igarassu,Igarassu (Bar.Catucá),Igarassu (Usina São José),Ipojuca,Itamaracá,Itapissuma,Jaboatão dos Guararapes,Jaboatão dos Guararapes (Bar.Duas Unas),Olinda,Olinda (Academia Santa Gertrudes),Olinda (Alto da Bondade),Paulista,Recife (Alto da Brasileira),Recife (Lamepe/Itep),Recife (Santo Amaro),Recife (Várzea),Recife - PCD,São Lourenço da Mata (Tapacurá),Cabo (Pirapama),Ipojuca (Porto de Galinhas - IPA),Ipojuca (Suape) - PCD,Jaboatão (Cidade da Copa) - PCD,Moreno,Recife (Codecipe / Santo Amaro),Olinda (Jardim Atlântico)
2022-02-02,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.4,0.0,0.0,
2022-02-03,0.0,0.0,,0.0,0.0,9.3,0.0,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,0.7,,0.0,,0.0,0.0,,,,,0.0,1.0,,0.2,5.2,0.0,0.0,
2022-02-04,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.3,0.6,0.0,2.3,0.0,,0.0,,0.0,,0.2,0.0,,,,,0.0,1.0,,0.0,0.0,0.0,0.0,
2022-02-05,0.0,0.0,,0.0,0.0,0.0,0.2,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,7.2,0.0,0.0,0.0,
2022-02-06,0.0,0.0,,4.1,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,7.3,,0.0,0.0,0.0,0.0,
2022-02-07,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.1,,0.0,0.0,0.0,0.0,
2022-02-08,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-09,0.0,0.0,,0.0,0.0,0.0,0.0,,1.2,0.0,0.0,0.0,0.6,0.0,0.0,,0.0,,8.8,,0.0,0.0,,,,,0.0,0.0,,0.0,4.2,0.0,0.0,
2022-02-10,0.0,3.0,,7.2,3.6,0.0,0.0,,0.8,0.0,0.0,0.0,6.7,0.0,0.0,,0.0,,0.0,,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-11,0.0,0.0,,0.4,0.0,0.0,0.0,,0.0,4.8,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-02-12,2.5,8.7,,1.7,33.8,0.6,0.0,,,0.0,9.9,19.5,23.3,0.7,0.5,,0.0,,0.0,,0.0,0.0,,,,,0.0,3.5,,24.0,12.2,0.0,0.0,
2022-02-13,0.0,0.0,,4.0,8.7,0.0,0.0,,,0.0,0.0,0.0,4.5,0.0,0.0,,5.7,,0.0,,0.0,0.0,,,,,3.9,29.2,,0.0,1.6,0.0,0.0,
2022-02-14,0.0,0.0,,0.0,0.0,3.6,0.0,,,0.0,0.0,0.0,7.4,0.0,0.0,,0.0,,1.2,,0.0,0.5,,,,,0.8,1.1,,0.0,2.6,0.0,0.0,
2022-02-15,0.0,0.0,,0.0,1.3,0.0,0.2,,,0.0,2.8,0.0,0.0,0.0,0.0,,11.7,,14.3,,0.0,2.7,,,,,0.0,0.1,,0.0,1.0,2.4,0.0,
2022-02-16,0.0,0.0,,0.0,31.6,4.5,0.0,,,0.0,0.0,0.0,48.6,2.5,2.0,,1.6,,0.0,,6.1,0.0,,,,,0.0,4.1,,20.6,0.8,1.7,0.0,
2022-02-17,15.2,0.0,,42.2,27.5,31.0,3.2,,,7.5,0.0,0.0,4.7,12.1,10.0,,18.3,,11.0,,4.0,11.0,,,,,0.0,35.5,,31.4,9.2,17.9,7.4,
2022-02-18,7.2,0.0,,3.3,0.0,32.5,4.0,,,1.0,,0.6,0.0,5.5,3.0,,3.9,,26.0,,13.4,28.7,,,,,12.7,0.0,,0.2,0.0,1.1,37.0,
2022-02-19,0.0,0.0,,0.0,57.1,0.0,2.4,,,2.7,2.1,0.0,77.2,5.3,5.0,,0.0,,0.3,,0.2,0.0,,,,,0.0,0.8,,11.6,0.4,0.0,0.1,
2022-02-20,4.0,12.9,,83.5,19.3,9.8,7.8,,,3.1,13.5,9.5,15.0,2.0,1.8,,43.7,,9.9,,1.0,4.1,,,,,8.3,43.5,,2.0,31.6,0.0,8.2,
2022-02-21,2.5,0.0,,25.3,0.3,0.0,0.2,,,1.0,3.3,2.4,6.6,0.0,0.5,,4.3,,4.9,,0.0,11.7,,,,,5.2,47.5,,0.0,3.0,3.9,4.4,
2022-02-22,24.4,0.0,,6.6,2.1,2.2,0.0,,,12.0,8.0,12.0,0.7,0.4,0.3,,6.3,,10.3,,0.4,2.3,,,,,4.2,7.1,,0.8,1.0,0.0,6.0,
2022-02-23,6.1,0.0,,1.4,0.0,9.7,0.0,,,6.0,27.5,31.2,0.0,2.2,2.0,,23.1,,0.0,,0.0,1.6,,,,,5.3,0.1,,0.0,17.4,22.4,0.0,
2022-02-24,26.0,0.0,,27.4,4.0,22.5,17.6,,,5.3,14.8,10.2,10.4,0.0,0.0,,39.0,,7.7,0.0,2.4,19.8,,,,,6.9,13.6,,0.0,27.4,37.5,9.5,
2022-02-25,0.1,0.0,,0.0,0.0,1.7,6.0,,,0.0,0.0,2.0,0.0,0.0,0.0,,6.8,,1.3,0.0,0.0,0.0,,,,,0.7,1.5,,0.0,12.6,2.1,0.0,
2022-02-26,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.5,0.0,0.0,0.6,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.6,,0.0,0.0,0.0,0.0,
2022-02-27,0.0,0.0,,18.0,3.1,0.0,0.0,,,0.0,0.0,0.0,2.5,0.0,0.0,,2.1,,0.0,0.0,0.0,2.4,,,,,0.0,7.8,,2.2,3.0,2.0,1.0,
2022-02-28,4.7,0.0,,0.0,2.3,0.0,0.0,,,0.0,0.0,6.2,1.6,0.0,0.0,,1.8,,0.0,0.0,0.0,0.0,,,,,2.1,2.4,,0.0,0.6,1.5,1.5,
2022-03-01,0.2,0.0,,0.0,0.0,2.1,0.2,,,1.0,0.0,0.0,1.6,3.5,2.1,,0.6,,4.0,,0.0,5.9,,,,,0.0,1.8,,0.0,3.6,0.9,13.2,
2022-03-02,8.5,0.0,,0.5,0.5,7.3,0.2,,,0.0,0.0,2.8,0.6,0.0,0.0,,9.0,,1.0,,0.0,2.8,,,,,0.0,1.1,,1.0,2.0,0.0,4.1,
2022-03-03,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.5,,0.2,0.0,0.0,0.0,
2022-03-04,1.2,25.0,,7.2,6.1,1.8,1.6,,,1.0,0.0,2.8,5.3,2.5,2.0,,14.0,,0.0,,3.0,0.0,,,,,0.0,0.2,,7.2,4.8,14.7,4.4,
2022-03-05,12.0,34.5,,44.3,71.4,80.4,42.0,,,20.0,38.6,35.2,78.6,6.4,6.2,,50.8,,29.0,,5.2,41.0,,,,,60.1,70.6,,43.4,63.0,49.4,40.1,
2022-03-06,100.5,83.7,,148.5,43.7,99.4,20.4,,,65.8,95.2,80.0,47.4,3.4,3.5,,115.2,,51.8,,49.6,63.5,,,,,79.7,103.5,,26.8,104.4,114.8,66.0,
2022-03-07,1.9,1.9,,2.7,2.6,49.0,0.8,,,4.7,0.0,2.0,0.7,0.0,0.0,,3.8,,0.0,,0.0,11.1,,,,,7.6,15.8,,0.2,4.0,4.1,0.2,
2022-03-08,4.2,0.0,,0.7,7.3,0.0,0.0,,,4.6,0.5,4.8,4.4,0.0,0.0,,2.6,,2.2,,0.0,0.0,,,,,1.2,4.4,,13.6,1.0,2.5,0.2,
2022-03-09,0.0,0.0,,6.5,0.0,1.3,0.0,,,1.5,0.0,1.8,3.1,0.0,0.0,,7.3,,1.3,,0.2,0.0,,,,,0.0,0.3,,6.0,7.6,6.9,0.3,
2022-03-10,2.5,4.9,,3.4,0.0,0.0,0.8,,,0.0,5.8,3.7,0.0,0.0,0.0,,5.9,,1.5,,1.4,,,,,,0.8,4.3,,0.0,5.6,6.2,0.2,
2022-03-11,1.2,0.0,,0.2,0.0,2.4,4.8,,,0.4,1.7,1.7,1.2,2.1,1.8,,0.9,,0.6,,2.4,3.9,,,,,0.0,0.3,,1.0,2.8,0.7,0.0,
2022-03-12,0.0,2.3,,0.0,0.0,0.2,0.2,,,0.0,0.0,1.0,0.0,0.0,0.0,,0.6,,0.0,,12.4,0.0,,,,,0.9,0.0,,0.8,0.0,0.5,0.0,
2022-03-13,0.0,0.0,,19.1,16.1,15.4,0.4,,,0.0,0.0,0.8,4.8,5.3,4.8,,11.6,,8.2,,0.0,10.1,,,,,18.9,2.3,,2.6,16.8,12.0,22.0,
2022-03-14,2.5,4.0,,0.5,6.7,0.5,12.6,,,6.3,2.4,2.0,4.8,3.5,3.2,,0.0,,0.0,,0.0,1.4,,,,,0.0,2.3,,14.4,25.6,0.0,1.0,
2022-03-15,18.0,0.0,,16.5,24.0,22.4,7.6,,,18.4,13.2,5.5,25.1,11.4,10.6,,11.4,,2.7,,13.5,11.8,,,,,12.1,24.0,,11.0,8.6,11.1,4.5,
2022-03-16,5.0,3.8,,4.3,1.3,0.0,1.2,,,14.3,1.8,12.5,4.3,0.2,0.5,,7.0,,2.9,,4.2,2.8,,,,,6.2,1.3,,0.8,2.8,7.1,2.0,
2022-03-17,14.5,3.3,,7.0,9.2,13.7,3.4,,1.0,0.0,5.2,3.5,8.7,11.5,7.2,,4.9,,10.0,,0.0,6.1,,,,,9.9,5.8,,9.0,15.8,4.5,7.0,
2022-03-18,0.7,1.9,,7.0,10.6,3.9,4.8,,,4.5,,0.8,37.3,0.0,0.0,,4.9,,0.6,,1.4,2.6,,,,,4.1,38.3,,15.2,6.4,7.0,0.0,
2022-03-19,0.9,2.9,,1.9,3.1,3.0,2.0,,,8.0,1.9,7.0,13.1,4.7,3.8,,1.7,,0.0,,0.0,0.2,,,,,6.3,7.2,,9.8,6.8,1.4,0.1,
2022-03-20,0.2,4.1,,18.0,9.2,0.0,1.0,,,0.0,0.0,0.0,11.3,0.3,0.5,,0.3,,0.0,,0.0,0.0,,,,,0.0,4.1,,0.0,1.4,0.8,0.0,
2022-03-21,0.3,1.2,,2.7,0.1,8.5,1.2,,,7.5,3.4,1.9,17.8,5.9,2.6,,17.8,,1.4,,0.0,0.0,,,,,6.9,4.0,,4.2,9.4,11.1,3.4,
2022-03-22,23.5,29.9,,34.3,19.0,104.8,35.4,,,22.4,23.3,23.5,12.7,23.1,21.8,,73.0,,68.6,,27.8,105.6,,,,,41.5,32.0,,20.4,76.0,74.7,93.0,
2022-03-23,9.3,23.7,,7.6,15.0,23.7,23.2,,,24.0,22.5,35.0,14.8,6.1,5.5,,31.3,,10.0,,15.2,40.4,,,,,14.5,35.6,,20.0,52.6,31.5,55.0,
2022-03-24,38.0,34.1,,35.0,27.0,73.2,49.4,,,53.8,25.5,42.5,22.1,22.3,23.4,,36.9,,17.1,0.0,15.6,9.1,,,,,37.4,39.5,,10.8,66.6,37.1,30.0,
2022-03-25,3.1,16.3,,0.0,0.0,16.7,23.2,,,46.0,60.2,53.0,1.1,11.9,11.0,,1.5,,2.0,0.0,8.7,0.0,,,,,1.2,0.3,,6.8,13.4,1.3,2.2,
2022-03-26,0.0,14.1,,5.2,0.0,0.9,6.0,,,2.5,0.0,4.5,0.2,2.7,2.5,,0.0,,9.8,0.0,0.0,0.0,,,,,0.0,0.8,,0.4,1.6,0.0,0.0,
2022-03-27,26.0,13.2,,33.8,62.0,32.5,22.0,,,21.0,16.8,9.0,36.0,13.4,14.0,,31.5,,31.0,0.0,17.0,33.5,,,,,36.6,32.5,,43.6,31.2,30.9,14.9,
2022-03-28,3.5,53.9,,17.3,54.5,19.0,29.8,,,23.6,29.2,28.5,63.1,14.3,13.5,,14.2,,1.6,0.0,3.6,15.7,,,,,21.2,42.5,,30.4,10.0,14.7,5.0,
2022-03-29,0.0,0.0,,2.7,0.0,0.0,0.0,,,2.0,2.0,3.3,1.9,0.3,0.0,,6.8,,3.4,0.0,1.6,1.2,,,,,1.4,0.4,,0.0,1.2,7.0,0.0,
2022-03-30,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,0.0,0.0,0.0,
2022-04-01,0.0,0.0,,0.0,1.8,0.0,0.0,,,0.0,0.0,6.0,0.0,0.0,0.0,,4.8,,0.1,,0.0,2.3,,,,,1.3,0.1,,0.0,0.0,3.9,0.0,
2022-04-02,0.2,0.0,,0.9,0.0,0.0,0.0,,,0.0,0.0,10.7,14.6,0.0,0.0,,1.3,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.8,0.0,
2022-04-03,0.0,0.0,,7.5,10.8,36.9,0.0,,,6.7,5.8,0.0,12.7,0.0,0.0,,26.5,,6.5,,0.0,1.0,,,,,6.3,6.6,,6.6,48.0,15.7,5.2,
2022-04-04,12.0,9.1,,1.3,0.0,15.1,8.6,,,6.7,12.9,18.0,6.1,13.9,12.5,,6.9,,13.5,,9.3,21.6,,,,,8.3,9.8,,0.0,17.0,4.9,20.9,
2022-04-05,0.0,0.0,,0.0,0.0,0.0,0.2,,,0.0,1.0,5.8,0.0,0.0,0.0,,0.5,,0.0,,0.0,2.6,,,,,0.6,0.0,,0.0,0.0,0.4,0.0,
2022-04-06,6.8,0.0,,0.0,0.0,0.0,0.0,,,0.1,0.0,3.8,0.0,0.8,0.5,,0.0,,18.0,,9.8,1.5,,,,,0.0,0.0,,0.2,1.2,0.0,24.2,
2022-04-07,22.0,0.0,,15.0,1.4,21.3,0.2,,,21.1,0.0,35.0,1.5,17.2,16.5,,6.8,,12.2,,11.3,34.3,,,,,0.0,6.1,,7.6,8.8,6.1,8.0,
2022-04-08,6.0,6.2,,7.1,6.3,19.8,1.4,,,1.5,23.8,0.0,4.9,4.3,3.5,,20.1,,0.6,,2.4,6.9,,,,,0.0,11.6,,1.8,15.8,1.8,20.6,
2022-04-09,19.3,0.0,,1.3,0.0,0.0,2.8,,,1.0,0.0,0.5,9.2,11.9,11.0,,0.0,,2.2,,0.8,0.5,,,,,5.1,1.5,,13.6,5.0,19.8,7.2,
2022-04-10,0.0,0.0,,3.5,10.8,0.0,0.2,,,0.0,0.0,0.0,0.0,0.3,0.5,,4.2,,4.0,,0.0,,,,,,0.0,2.2,,12.6,0.2,0.0,0.4,
2022-04-11,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5,5.0,0.5,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,4.7,0.4,
2022-04-12,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-04-13,4.1,0.0,,0.2,3.3,1.6,0.0,,,0.8,0.0,0.0,1.6,1.5,1.5,,1.1,,3.3,,5.6,7.5,,,,,1.8,0.0,,23.6,17.2,0.0,27.0,
2022-04-14,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-04-15,0.0,5.6,,8.6,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-04-16,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.6,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-04-17,12.0,0.0,,0.0,0.8,13.0,0.0,,,0.6,3.5,8.0,0.0,0.0,0.0,,22.9,,16.0,,15.2,3.4,,,,,11.1,8.9,,0.4,22.8,0.0,1.8,
2022-04-18,1.8,0.0,,0.0,0.0,0.5,5.8,,,9.0,,21.0,0.0,0.3,0.5,,3.8,,0.0,,0.0,0.5,,,,,0.0,3.9,,0.0,0.0,3.5,0.6,
2022-04-19,0.0,0.0,,2.2,4.9,3.6,0.0,,,0.0,1.5,0.0,3.5,0.0,0.0,,0.0,,0.0,,0.0,0.9,,,,,0.0,1.6,,1.0,1.6,0.0,0.0,
2022-04-20,22.0,4.8,,18.1,31.6,17.3,5.8,,,5.7,6.2,4.2,34.9,20.6,18.5,,36.5,,65.6,,19.2,21.9,,,,,17.2,20.9,,24.0,41.2,37.1,36.0,
2022-04-21,9.0,0.0,,12.4,0.0,6.0,8.6,,,0.3,1.7,0.0,1.7,0.5,1.5,,1.7,,5.1,,0.0,5.6,,,,,11.8,10.5,,2.8,0.4,11.0,2.0,
2022-04-22,22.6,0.0,,0.5,4.7,0.0,0.2,,,0.0,0.0,0.0,2.2,33.2,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.2,,0.0,0.0,0.0,0.0,
2022-04-23,23.0,16.3,,9.7,4.4,0.0,10.0,,,31.0,47.2,18.0,4.2,33.2,32.5,,4.0,,42.4,,9.7,55.9,,,,,1.6,1.2,,9.2,7.8,3.7,21.0,
2022-04-24,0.5,9.0,,22.7,9.7,0.0,17.0,,,39.3,19.9,10.0,21.8,20.1,19.0,,6.5,,0.9,0.0,1.4,1.0,,,,,8.1,32.5,,6.2,23.0,3.6,6.4,
2022-04-25,8.7,4.3,,4.5,0.3,2.5,0.0,,,7.3,1.5,2.2,6.5,0.0,0.0,,0.8,,1.3,0.0,6.0,0.0,,,,,0.0,0.1,,12.0,1.8,9.1,2.7,
2022-04-26,0.0,10.1,,41.3,26.0,48.0,6.6,,,29.8,5.0,12.5,45.0,7.8,5.0,,14.5,,2.0,0.0,0.0,3.3,,,,,13.7,43.1,,14.6,13.0,13.7,5.8,
2022-04-27,0.0,0.0,,0.7,0.3,3.1,0.2,,,1.6,0.0,0.0,39.0,0.6,2.9,,3.9,,0.3,0.0,0.0,0.5,,,,,1.7,0.5,,1.0,2.0,4.1,0.2,
2022-04-28,0.0,0.0,,0.6,0.0,1.3,0.0,,,4.7,2.1,0.0,1.2,0.0,1.4,,1.1,,0.1,0.0,0.0,1.5,,,,,3.2,4.2,,0.0,0.0,5.3,0.3,
2022-04-29,18.5,10.1,,4.5,13.8,34.2,27.6,,,6.1,15.0,12.0,20.6,0.0,0.0,,3.3,,1.3,0.0,5.6,11.4,,,,,11.1,13.0,,9.2,38.2,3.1,2.9,
2022-04-30,4.9,0.0,,1.7,0.0,18.8,0.0,,,10.5,9.7,11.0,3.0,7.0,6.5,,26.3,,13.0,0.0,4.0,1.0,,,,,16.4,2.3,,0.4,17.2,32.1,10.2,
2022-05-01,0.2,6.9,,0.2,1.4,4.2,0.0,,,0.2,0.0,0.0,0.0,0.2,0.0,,3.9,,0.0,,1.8,4.2,,,,,0.8,1.0,,0.0,1.6,4.1,5.2,
2022-05-02,33.3,0.0,,13.6,14.0,10.9,2.2,,,25.0,6.9,7.6,11.5,5.7,5.5,,17.4,,24.5,,8.8,9.9,,,,,3.1,4.2,,5.6,19.6,30.4,9.0,
2022-05-03,14.7,13.3,,15.2,34.3,25.1,6.6,,,19.2,13.4,16.7,32.7,10.7,10.0,,20.5,,10.5,,14.0,22.7,,,,,26.9,19.5,,19.6,27.2,19.7,15.4,
2022-05-04,0.0,3.0,,8.7,10.7,11.5,6.5,,,2.0,1.0,2.8,17.0,0.9,0.5,,6.4,,3.0,,0.0,4.3,,,,,6.9,20.4,,12.4,9.6,7.4,11.8,
2022-05-05,1.1,1.9,,0.5,0.0,2.5,0.0,,,0.0,1.1,0.3,0.0,0.0,0.0,,0.7,,0.0,,0.0,1.7,,,,,0.0,0.0,,0.0,2.0,1.0,0.4,
2022-05-06,0.0,1.2,,0.4,0.0,0.8,4.5,,,4.7,4.9,3.3,1.8,5.4,5.0,,12.3,,1.0,,5.9,1.4,,,,,7.6,8.7,,0.6,14.8,11.9,0.0,
2022-05-07,20.0,0.0,,9.5,1.5,6.9,8.0,,,12.1,0.0,7.5,3.3,6.5,6.0,,11.8,,0.0,,11.0,6.8,,,,,5.4,4.7,,0.8,13.0,12.1,6.4,
2022-05-08,0.0,7.6,,8.3,1.2,0.0,0.4,,,2.5,0.0,0.0,1.1,5.2,4.5,,3.6,,7.4,,2.2,9.0,,,,,2.1,3.2,,1.0,5.4,3.4,3.5,
2022-05-09,0.0,0.0,,1.1,4.4,3.9,0.0,,,0.6,0.0,1.2,31.0,2.1,1.9,,1.2,,1.6,,0.0,1.2,,,,,0.0,2.1,,2.8,0.0,1.7,0.4,
2022-05-10,0.1,0.0,,0.0,0.0,0.0,0.4,,,1.5,0.0,0.0,0.0,0.0,1.5,,0.0,,0.7,,0.0,,,,,,0.0,0.8,,0.4,0.0,0.0,0.0,
2022-05-11,0.0,0.0,,2.8,0.8,0.5,1.2,,,0.3,0.0,0.0,2.3,3.9,3.0,,0.0,,0.6,,7.0,0.5,,,,,0.0,0.0,,6.2,1.0,0.0,2.0,
2022-05-12,1.3,0.0,,0.6,6.4,0.0,2.0,,,3.0,0.0,3.3,7.0,2.7,2.0,,5.9,,2.5,,5.2,11.4,,,,,16.9,4.3,,1.0,2.0,5.7,0.0,
2022-05-13,26.0,14.1,,3.6,22.3,0.0,0.0,,,3.2,1.8,7.5,43.6,2.6,5.2,,13.0,,15.5,,19.9,18.1,,,,,19.4,18.2,,46.8,24.6,13.1,11.2,
2022-05-14,38.7,0.0,,26.8,31.3,5.4,0.6,,,66.5,27.1,34.0,21.9,10.7,10.0,,10.6,,46.7,,38.8,33.6,,,,,22.1,17.3,,1.0,8.2,9.0,21.1,
2022-05-15,3.5,3.1,,1.5,0.0,12.0,11.0,,,4.6,0.0,6.0,0.3,4.1,3.9,,15.2,,6.6,,7.3,1.2,,,,,2.7,6.5,,0.0,9.2,14.9,3.5,
2022-05-16,6.1,16.8,,0.3,4.1,3.0,4.2,,,19.1,2.0,19.0,2.0,3.3,3.0,,9.5,,11.3,,6.2,22.8,,,,,19.1,2.3,,2.6,4.0,9.4,2.1,
2022-05-17,0.7,0.0,,0.5,1.6,6.9,3.7,,,1.6,2.0,1.2,0.7,0.8,0.6,,1.2,,0.1,,0.2,0.4,,,,,3.1,2.1,,0.0,2.8,1.5,0.0,
2022-05-18,0.0,0.0,,0.7,0.0,0.0,0.0,,,0.0,,0.0,0.2,0.0,0.0,,0.7,,0.0,,0.0,5.2,,,,,0.0,3.4,,0.0,0.0,0.9,0.0,
2022-05-19,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-05-20,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.7,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,
2022-05-21,11.7,2.1,,0.0,1.2,24.2,0.0,,,2.7,15.1,12.0,4.6,6.1,5.4,,0.0,,5.7,,2.5,11.4,,,,,0.0,16.8,,5.2,5.8,0.0,0.0,
2022-05-22,0.0,0.0,,11.7,12.8,0.0,3.5,,,6.0,1.8,0.5,33.9,5.8,3.5,,8.6,,13.8,,12.9,1.6,,,,,11.2,10.1,,4.4,6.2,9.1,10.2,
2022-05-23,2.8,2.2,,0.4,0.0,4.5,2.7,,,1.5,0.0,1.0,0.7,12.3,10.0,,0.0,,1.7,,0.0,0.3,,,,,0.0,0.0,,0.2,0.4,0.0,1.8,
2022-05-24,60.6,27.0,,63.8,160.0,48.5,25.0,,,45.0,49.4,59.5,135.9,26.6,25.0,,27.8,,63.5,0.0,66.7,50.8,,,,,23.9,94.4,,111.4,72.0,27.9,69.0,
2022-05-25,133.0,126.5,,102.6,113.0,163.0,126.8,,,129.7,117.0,129.0,109.3,135.6,135.0,,96.2,,,0.0,158.4,128.7,,,,,81.2,106.3,,142.6,150.0,91.2,137.4,
2022-05-26,10.0,5.7,,38.0,66.5,28.3,6.3,,,20.0,24.2,5.6,70.8,14.7,14.2,,34.5,,18.2,0.0,9.2,46.6,,,,,18.2,37.7,,41.4,42.0,36.7,33.2,
2022-05-27,14.0,19.1,,44.8,52.9,28.0,3.4,,,10.2,17.9,25.5,39.8,3.3,4.6,,27.0,,8.7,0.0,2.6,20.9,,,,,23.2,39.0,,26.6,23.8,28.1,13.2,
2022-05-28,132.7,178.8,,119.6,110.6,202.0,160.8,,,132.0,160.3,160.0,108.3,151.7,152.2,,172.2,,133.3,0.0,192.3,130.1,,,,,97.2,109.0,,119.0,252.4,178.1,190.0,
2022-05-29,53.6,27.8,,74.8,91.2,39.5,9.5,,,35.5,35.2,129.0,62.2,16.1,15.4,,120.6,,39.8,0.0,21.2,71.5,,,,,90.5,78.2,,33.2,36.0,121.4,85.2,
2022-05-30,47.0,27.5,,9.1,5.0,10.9,35.4,,,36.0,27.3,35.0,1.0,41.7,26.3,,11.3,,20.7,0.0,24.7,9.8,,,,,4.9,7.5,,5.6,21.8,14.2,19.2,
2022-06-01,9.5,34.8,,28.6,45.0,15.9,61.9,,,47.4,35.3,39.2,71.0,4.8,4.5,,33.8,,11.1,,8.9,22.1,,,,,25.7,45.0,,20.2,19.8,39.2,15.2,
2022-06-02,19.5,8.2,,20.0,10.3,9.8,8.7,,,15.6,14.9,12.0,0.7,16.0,15.5,,0.8,,11.3,,6.7,14.1,,,,,5.7,18.2,,4.8,3.0,1.0,18.0,
2022-06-03,8.8,2.7,,18.1,23.5,15.9,22.3,,,3.5,0.0,13.7,41.5,36.0,46.2,,3.3,,44.6,,50.6,3.1,,,,,1.2,1.1,,108.8,56.8,4.1,9.2,
2022-06-04,95.0,28.9,,35.9,99.1,0.0,2.7,,,64.4,59.0,49.0,72.0,41.0,40.2,,33.9,,50.0,,20.3,62.1,,,,,27.3,69.3,,10.4,9.2,3.7,81.5,
2022-06-05,21.4,22.1,,8.6,6.6,16.2,14.9,,,8.8,5.2,5.0,15.3,11.1,10.1,,11.5,,45.1,,41.5,61.2,,,,,7.9,7.2,,12.2,28.2,11.9,38.0,
2022-06-06,1.5,35.3,,0.5,3.2,3.2,2.4,,,2.3,0.0,0.7,3.0,5.0,3.1,,2.7,,3.0,,0.2,1.3,,,,,1.5,2.0,,9.0,4.6,4.1,0.3,
2022-06-07,122.0,49.1,,67.4,68.0,72.3,31.7,,,78.0,55.0,67.3,86.9,46.1,45.5,,52.1,,101.1,,68.9,84.1,,,,,39.5,48.6,,90.4,91.8,55.6,101.4,
2022-06-08,3.5,2.2,,12.2,26.0,3.6,2.8,,,7.4,10.2,7.1,17.7,4.8,4.0,,23.3,,0.1,,2.6,6.5,,,,,19.9,17.8,,0.8,1.0,25.1,12.0,
2022-06-09,0.0,0.0,,8.6,13.8,14.5,4.6,,,0.2,8.4,2.6,11.0,2.7,2.2,,3.4,,0.3,,0.0,0.0,,,,,3.9,7.9,,16.2,14.8,11.2,5.2,
